🕘️更新时间,#genre#
中天新闻,https://stream.iptv-search.com/iptv_test/main.php?id=%E4%B8%AD%E5%A4%A9%E6%96%B0%E8%81%9E&t=1759030213&token=f0e8140acee1b4bf3b909ac08e3fefc9
中天新闻,https://stream.iptv-search.com/iptv_test/main.php?id=%E4%B8%AD%E5%A4%A9%E6%96%B0%E9%97%BB&t=1759030213&token=7215e767d0732219c381eb9a486edd75
中天新闻,http://tlive24.uk/livehttpplay?channel_id=20163
中天新闻,https://b.946985.qzz.io/Smart.php?id=ctinews
中天新闻,http://iptv.4666888.xyz/iptv.php?id=20173
广东体育,http://php.jdshipin.com/TVOD/iptv.php?id=gdty
广东体育,http://r.jdshipin.com/LiYdg
广东体育,http://bxtv.3a.ink/api.php?id=gdty
先锋乒羽,http://120.76.248.139/live/bfgd/4200000349.m3u8
先锋乒羽,http://sh.lnott.top:880/dx102.m3u8
先锋乒羽,http://ygbh.site/php/bfgd.php?id=349
CNA亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
CNA亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
CNA亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8
CNA亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_1.m3u8
CNA亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_2.m3u8
CNA亚洲新闻,http://fm1077.serv00.net/Smart.php?id=cna_twn
CNA亚洲新闻,http://fm1077.serv00.net/Smart.php?id=cna
CNA亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_3.m3u8
CNA亚洲新闻,https://stream1.freetv.fun/ad3b3dde62843ee18770e05f263aa10dccac712c8e04a6cdd2670b0a292241bc.m3u8
CNA亚洲新闻,http://liveko24-manminglobal3.ktcdn.co.kr/liveko24/gcnko_high/chunklist.m3u8
寰宇新闻,http://210.61.15.55:50007/litv-longturn14/index.m3u8?proxy=true
寰宇新闻,http://stream-ali1.csslcloud.net/live/3cDvCNnbfd2yBiEhqihpaWdiHXNv7HnTEMRGcac8hxFeC1F9j6.flv
寰宇新闻,http://pull-skycorp.speedws.com/live/4b2ff1bd5f028441913f69f2e2f21241.flv?key0=125418909089&sign=OTVlMDc2YzgwZTU0Y2FjMWYxZWE4ZTkyYjYyYjEzMzcxMjU0MTg5MDkwODk=%0A
寰宇新闻,http://t.061899.xyz/tl/js/js.php?id=hyxwt
寰宇新闻,https://smart.dxjc.pp.ua/smart.php?id=huanyuxinwen_twn&token=tmxk
寰宇新闻,http://217.116.172.49/Smart.php?id=huanyuxinwen_twn
寰宇新闻,https://stream.iptv-search.com/iptv_test/main.php?id=%E5%AF%B0%E5%AE%87%E6%96%B0%E9%97%BB&t=1762831815&token=5d0bec8a1f6693c929d74990796af910
寰宇新闻,https://stream.iptv-search.com/iptv_test/main.php?id=%E5%AF%B0%E5%AE%87%E6%96%B0%E9%97%BB&t=1761535820&token=a65424419e85e4ef1f5326c8546519fe
寰宇新闻台湾台,http://210.61.15.55:50007/4gtv-4gtv156/index.m3u8?proxy=true
寰宇新闻台湾台,http://stream-ali1.csslcloud.net/live/kPx2bfd2y6L0ZwU3ASjlguHsNdwwRnvIENF5nNnrXPp4hNwoIi.flv
寰宇新闻台湾台,http://pull-skycorp.speedws.com/live/f746d2cb7c3a01fd92fc522f47adc610.flv?key0=125418909095&sign=OTVlMDc2YzgwZTU0Y2FjMWYxZWE4ZTkyYjYyYjEzMzcxMjU0MTg5MDkwOTU=%0A


央视频道,#genre#

//cdn6-Z14
CCTV1,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv1
CCTV2,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv2
CCTV3,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv3
CCTV4,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv4
CCTV5,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5
CCTV5+,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5p
CCTV6,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv6
CCTV7,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv7
CCTV8,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv8
CCTV9,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv9
CCTV10,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv10
CCTV11,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv11
CCTV12,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv12
CCTV13,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv13
CCTV14,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv14
CCTV15,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv15
CCTV16,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv16
CCTV17,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv17

//my7.6
CCTV1,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv1
CCTV2,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv2
CCTV3,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv3
CCTV4,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv4
CCTV5,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv5
CCTV5+,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv5p
CCTV6,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv6
CCTV7,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv7
CCTV8,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv8
CCTV9,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv9
CCTV10,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv10
CCTV11,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv11
CCTV12,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv12
CCTV13,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv13
CCTV14,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv14
CCTV15,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv15
CCTV16,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cctv16

CCTV1,http://go.bkpcp.top/mg/cctv1
CCTV2,http://go.bkpcp.top/mg/cctv2
CCTV3,http://go.bkpcp.top/mg/cctv3
CCTV4,http://go.bkpcp.top/mg/cctv4
CCTV5,http://go.bkpcp.top/mg/cctv5
CCTV5+,http://go.bkpcp.top/mg/cctv5p
CCTV6,http://go.bkpcp.top/mg/cctv6
CCTV7,http://go.bkpcp.top/mg/cctv7
CCTV8,http://go.bkpcp.top/mg/cctv8
CCTV9,http://go.bkpcp.top/mg/cctv9
CCTV10,http://go.bkpcp.top/mg/cctv10
CCTV11,http://go.bkpcp.top/mg/cctv11
CCTV12,http://go.bkpcp.top/mg/cctv12
CCTV13,http://go.bkpcp.top/mg/cctv13
CCTV14,http://go.bkpcp.top/mg/cctv14
CCTV15,http://go.bkpcp.top/mg/cctv15
CCTV17,http://go.bkpcp.top/mg/cctv17

//自己整理
CCTV1,https://smart.pendy.dpdns.org/Smart.php?id=cctv1
CCTV2,https://smart.pendy.dpdns.org/Smart.php?id=cctv2
CCTV3,https://smart.pendy.dpdns.org/Smart.php?id=cctv3
CCTV4,https://smart.pendy.dpdns.org/Smart.php?id=cctv4
CCTV5,https://smart.pendy.dpdns.org/Smart.php?id=cctv5
CCTV5+,https://smart.pendy.dpdns.org/Smart.php?id=cctv5plus
CCTV6,https://smart.pendy.dpdns.org/Smart.php?id=cctv6
CCTV7,https://smart.pendy.dpdns.org/Smart.php?id=cctv7
CCTV8,https://smart.pendy.dpdns.org/Smart.php?id=cctv8hd
CCTV9,https://smart.pendy.dpdns.org/Smart.php?id=cctv9hd
CCTV10,https://smart.pendy.dpdns.org/Smart.php?id=cctv10hd
CCTV11,https://smart.pendy.dpdns.org/Smart.php?id=cctv11
CCTV12,https://smart.pendy.dpdns.org/Smart.php?id=cctv12
CCTV13,https://smart.pendy.dpdns.org/Smart.php?id=cctv13
CCTV14,https://smart.pendy.dpdns.org/Smart.php?id=cctv14
CCTV15,https://smart.pendy.dpdns.org/Smart.php?id=cctv15
CCTV1,http://218.17.33.178:53290/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$深圳电信1
CCTV2,http://218.17.33.178:53290/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$深圳电信1
CCTV3,http://218.17.33.178:53290/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$深圳电信1
CCTV4,http://218.17.33.178:53290/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$深圳电信1
CCTV5,http://218.17.33.178:53290/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$深圳电信1
CCTV5+,http://218.17.33.178:53290/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$深圳电信1
CCTV6,http://218.17.33.178:53290/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$深圳电信1
CCTV8,http://218.17.33.178:53290/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$深圳电信1
CCTV9,http://218.17.33.178:53290/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$深圳电信1
CCTV10,http://218.17.33.178:53290/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$深圳电信1
CCTV17,http://218.17.33.178:53290/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0$深圳电信1
CCTV5,http://106.52.196.79:80/TV/mui.php?id=cctv5
CCTV5+,http://106.52.196.79:80/TV/mui.php?id=cctv5p




卫视频道,#genre#

//my7.6
湖南卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=hunanws
浙江卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=zjw
北京卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=bjws
天津卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=tjws
东方卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=dfws
安徽卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=ahws
广东卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=gdws
重庆卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=cqws
东南卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=dnws
甘肃卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=gsws
广西卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=gxws
贵州卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=gzws
海南卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=live2333
河北卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=hebeiws
河南卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=hnws
黑龙江卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=hljws
湖北卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=hbws
吉林卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=jlws
江苏卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=jsws
江西卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=jxws
康巴卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=live4468
辽宁卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=lnws
内蒙古卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=neimenggu
宁夏卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=linxws
农林卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=live3843
青海卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=qhws
厦门卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=xmws
山东卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=sdws
山西卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=sxws
陕西卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=shxws
深圳卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=szws
四川卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=scws
西藏卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=xzws
新疆卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=xjws
云南卫视,http://www.kaniptv.cn/mk.php?ip=183.224.122.114:8014&id=ynws

浙江卫视,http://go.bkpcp.top/mg/zjws
广东卫视,http://go.bkpcp.top/mg/gdws
江苏卫视,http://go.bkpcp.top/mg/jsws
东方卫视,http://go.bkpcp.top/mg/dfws
陕西卫视,http://go.bkpcp.top/mg/sxws
江西卫视,http://go.bkpcp.top/mg/jxws
湖北卫视,http://go.bkpcp.top/mg/hubws
吉林卫视,http://go.bkpcp.top/mg/jlws
青海卫视,http://go.bkpcp.top/mg/qhws
河南卫视,http://go.bkpcp.top/mg/hnws
东南卫视,http://go.bkpcp.top/mg/dnws
大湾区卫视,http://go.bkpcp.top/mg/dwqws
海南卫视,http://go.bkpcp.top/mg/hinws
湖南卫视,http://go.bkpcp.top/mg/hunws
北京卫视,http://go.bkpcp.top/mg/bjws
天津卫视,http://go.bkpcp.top/mg/tjws
重庆卫视,http://go.bkpcp.top/mg/cqws
黑龙江卫视,http://go.bkpcp.top/mg/hljws
吉林卫视,http://go.bkpcp.top/mg/jlws
辽宁卫视,http://go.bkpcp.top/mg/lnws
内蒙古卫视,http://go.bkpcp.top/mg/nmgws
甘肃卫视,http://go.bkpcp.top/mg/gsws
河北卫视,http://go.bkpcp.top/mg/hbws
山西卫视,http://go.bkpcp.top/mg/sxiws
山东卫视,http://go.bkpcp.top/mg/sdws
安徽卫视,http://go.bkpcp.top/mg/ahws
深圳卫视,http://go.bkpcp.top/mg/szws
广西卫视,http://go.bkpcp.top/mg/gxws
云南卫视,http://go.bkpcp.top/mg/ynws
宁夏卫视,http://go.bkpcp.top/mg/nxws
贵州卫视,http://go.bkpcp.top/mg/gzws
四川卫视,http://go.bkpcp.top/mg/scws
新疆卫视,http://go.bkpcp.top/mg/xjws
西藏卫视,http://go.bkpcp.top/mg/xzws
兵团卫视,http://go.bkpcp.top/mg/btws

//cdn6-Z14
湖南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hunws
浙江卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=zjws
北京卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=bjws
东方卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dfws
江苏卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jsws
广东卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gdws
深圳卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=szws
天津卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=tjws
安徽卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=ahws
山东卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=sdws
辽宁卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=lnws
河北卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hbws
河南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hnws
江西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jxws
四川卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=scws
重庆卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cqws
贵州卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gzws
湖北卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hubws
广西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gxws
东南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dnws
海南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hinws
青海卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=qhws
吉林卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=jlws
黑龙江视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=hljws


//自己整理
湖南卫视,https://smart.pendy.dpdns.org/Smart.php?id=hunan_twn
浙江卫视,https://smart.pendy.dpdns.org/Smart.php?id=zhejiang_twn
江苏卫视,https://smart.pendy.dpdns.org/Smart.php?id=jiangsu_twn
北京卫视,https://smart.pendy.dpdns.org/Smart.php?id=beijing
深圳卫视,https://smart.pendy.dpdns.org/Smart.php?id=shenzhen
广东卫视,https://smart.pendy.dpdns.org/Smart.php?id=guangdongweishi_twn
东南卫视,https://smart.pendy.dpdns.org/Smart.php?id=fujian
南方卫视,https://smart.pendy.dpdns.org/Smart.php?id=nanfang_twn
珠江台,https://smart.pendy.dpdns.org/Smart.php?id=zhujiang
广西卫视,https://smart.pendy.dpdns.org/Smart.php?id=guangxi
湖北卫视,https://smart.pendy.dpdns.org/Smart.php?id=hubei
四川卫视,https://smart.pendy.dpdns.org/Smart.php?id=sichuan_twn
东方卫视,https://smart.pendy.dpdns.org/Smart.php?id=dongfangweishi_twn
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
陕西卫视,http://219.146.95.58:59902/tsfile/live/0136_1.m3u8
内蒙卫视,http://219.146.95.58:59902/tsfile/live/0109_1.m3u8
西藏卫视,http://219.146.95.58:59902/tsfile/live/0111_1.m3u8
新疆卫视,http://219.146.95.58:59902/tsfile/live/0110_1.m3u8
江西卫视,http://219.146.95.58:59902/tsfile/live/0138_1.m3u8?txiptv
厦门卫视,http://219.146.95.58:59902/tsfile/live/0129_1.m3u8?txiptv
陕西卫视,http://219.146.95.58:59902/tsfile/live/0136_1.m3u8?txiptv
内蒙卫视,http://219.146.95.58:59902/tsfile/live/0109_1.m3u8?txiptv
西藏卫视,http://219.146.95.58:59902/tsfile/live/0111_1.m3u8?txiptv
教育卫视,http://test1.live.sdetv.com.cn/live/dianshizhibo/playlist.m3u8




冰茶频道,#genre#
CCTV-1 综合,https://migu.188766.xyz/?migutoken=765aaa22f0a43a06a0c6ba3c51ee94c3&id=CCTV1&type=yy
CCTV-2 财经,https://migu.188766.xyz/?migutoken=37e3077d48a5fdee2251347589c1cf63&id=CCTV2&type=yy
CCTV-3 综艺,https://migu.188766.xyz/?migutoken=faee9b6d7e7df345153cb0cc5fec9599&id=CCTV3&type=yy
CCTV-4 中文国际,https://migu.188766.xyz/?migutoken=87718f7e6146f2b5e528b36290726232&id=CCTV4&type=yy
CCTV-5 体育,https://migu.188766.xyz/?migutoken=72685da0cfba813102446e8a2a065d11&id=CCTV5&type=yy
CCTV-5+ 体育赛事,https://migu.188766.xyz/?migutoken=3196a9958cd677c67e2be9c49a12f687&id=CCTV5p&type=yy
CCTV-6 电影,https://migu.188766.xyz/?migutoken=804dff75da43a0d7642f148bfbe80403&id=CCTV6&type=yy
CCTV-7 国防军事,https://migu.188766.xyz/?migutoken=42155c4cb87f8c544143252e3465c48f&id=CCTV7&type=yy
CCTV-8 电视剧,https://migu.188766.xyz/?migutoken=75ff70c08662b6b3dc0421954725f11a&id=CCTV8&type=yy
CCTV-9 纪录,https://migu.188766.xyz/?migutoken=23fb0b4aeb98cec8bca92ac98fb789f5&id=CCTV9&type=yy
CCTV-10 科教,https://migu.188766.xyz/?migutoken=d84d9bb4e0f8c1f54a8b01098cb1aa2d&id=CCTV10&type=yy
CCTV-11 戏曲,https://migu.188766.xyz/?migutoken=c38264c7c8c2bf958b519ef0c1c4ceec&id=CCTV11&type=yy
CCTV-12 社会与法,https://migu.188766.xyz/?migutoken=9d0704e4076e8e63318bd49675743698&id=CCTV12&type=yy
CCTV-13 新闻,https://migu.188766.xyz/?migutoken=12f0b7cdaf3d8480e2ff307cb05b8877&id=CCTV13&type=yy
CCTV-14 少儿,https://migu.188766.xyz/?migutoken=b91e1cc101225e26eb314c6ff4eb5095&id=CCTV14&type=yy
CCTV-15 音乐,https://migu.188766.xyz/?migutoken=a209f0cad9c5df58a359353e1664812a&id=CCTV15&type=yy
CCTV-17 农业农村,https://migu.188766.xyz/?migutoken=fa7ddf6d0dc824511c5b481c2b4c9b8c&id=CCTV17&type=yy
CCTV-4 中文国际 欧洲,https://migu.188766.xyz/?migutoken=e278507798b91001652d9753730806c4&id=CCTV4%E6%AC%A7%E6%B4%B2&type=yy
CCTV-4 中文国际 美洲,https://migu.188766.xyz/?migutoken=e868f8ff515f75cfe6dd528ecf6d7de4&id=CCTV4%E7%BE%8E%E6%B4%B2&type=yy
湖南卫视,https://migu.188766.xyz/?migutoken=4aa75e02c7a3d909063a5c6e5a13b15b&id=hnws&type=sz
浙江卫视,https://migu.188766.xyz/?migutoken=92ecf0e9bc533e83a8084b81b12fd523&id=%E6%B5%99%E6%B1%9F%E5%8D%AB%E8%A7%86&pp=1
浙江卫视,https://migu.188766.xyz/?migutoken=14bfcc0e04cec732b01613210735a66d&id=z_jws&type=sz
江苏卫视,https://migu.188766.xyz/?migutoken=21441e02d657de4aacbb518ad72bf529&id=%E6%B1%9F%E8%8B%8F%E5%8D%AB%E8%A7%86&type=yy
东方卫视,https://migu.188766.xyz/?migutoken=146017602b1a5db2ece0621d3efa654d&id=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86&type=yy
广东卫视,https://migu.188766.xyz/?migutoken=7873d1af6be09f28575992a4ecf6865d&id=%E5%B9%BF%E4%B8%9C%E5%8D%AB%E8%A7%86&type=yy
湖北卫视,https://migu.188766.xyz/?migutoken=0ae68c42a706c291c947dec4643f0504&id=%E6%B9%96%E5%8C%97%E5%8D%AB%E8%A7%86&type=yy
江西卫视,https://migu.188766.xyz/?migutoken=2115d8debf6cc53bc29d7f151a4a92c0&id=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86&type=yy
辽宁卫视,https://migu.188766.xyz/?migutoken=328c5dd423daa81c204d7496f5ca80ff&id=%E8%BE%BD%E5%AE%81%E5%8D%AB%E8%A7%86&type=yy
陕西卫视,https://migu.188766.xyz/?migutoken=2c1001eb9cf6f71bdc65b2f58521b81c&id=%E9%99%95%E8%A5%BF%E5%8D%AB%E8%A7%86&type=yy
河南卫视,https://migu.188766.xyz/?migutoken=5a47702aa25f62cb2e7807e54ad59d7b&id=%E6%B2%B3%E5%8D%97%E5%8D%AB%E8%A7%86%E9%AB%98%E6%B8%85&type=yy
海南卫视,https://migu.188766.xyz/?migutoken=7c04b8505d90d8e1709382eac3450a97&id=hn_hnws&type=sz
三沙卫视,https://migu.188766.xyz/?migutoken=e978ad3bef861df267f77dd63a715c2d&id=hn_ssws&type=sz
吉林卫视,https://migu.188766.xyz/?migutoken=a7998d070769a615a2a8403b455dc738&id=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86&type=yy
青海卫视,https://migu.188766.xyz/?migutoken=3bc7417eb1eee0bdc5d57c241256afa0&id=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86&type=yy
海南卫视,https://migu.188766.xyz/?migutoken=d2dabcac1a40ed437ed1cbf71652bbb3&id=%E6%B5%B7%E5%8D%97%E5%8D%AB%E8%A7%86&type=yy
