🕘️更新时间,#genre#
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8
陕西卫视HD,http://120.76.248.139/live/bfgd/4200000512.m3u8
山西卫视,http://120.76.248.139/live/bfgd/4200000109.m3u8
深圳卫视HD,http://120.76.248.139/live/bfgd/4200000100.m3u8
新疆卫视,http://120.76.248.139/live/bfgd/4200000150.m3u8
新视觉HD,http://120.76.248.139/live/bfgd/4200000249.m3u8
生态环境频道,http://120.76.248.139/live/bfgd/4200000149.m3u8
西藏卫视,http://120.76.248.139/live/bfgd/4200000121.m3u8
延边卫视,http://120.76.248.139/live/bfgd/4200000117.m3u8
云南卫视HD,http://120.76.248.139/live/bfgd/4200000482.m3u8
优优宝贝,http://120.76.248.139/live/bfgd/4200000153.m3u8
中华特产,http://120.76.248.139/live/bfgd/4200000158.m3u8
浙江卫视HD,http://120.76.248.139/live/bfgd/4200000094.m3u8
INBM证券服务,http://120.76.248.139/live/bfgd/4200000601.m3u8
纪录片,http://120.76.248.139/live/bfgd/4200000615.m3u8
纪录片,http://120.76.248.139/live/bfgd/4200000286.m3u8
纪录片,http://120.76.248.139/live/bfgd/4200000287.m3u8
纪录片,http://120.76.248.139/live/bfgd/4200000288.m3u8
购物,http://120.76.248.139/live/bfgd/4200000626.m3u8
轮播,http://120.76.248.139/live/bfgd/4200000290.m3u8
轮播,http://120.76.248.139/live/bfgd/4200000291.m3u8
轮播,http://120.76.248.139/live/bfgd/4200000292.m3u8
轮播,http://120.76.248.139/live/bfgd/4200000293.m3u8
轮播,http://120.76.248.139/live/bfgd/4200000295.m3u8
轮播,http://120.76.248.139/live/bfgd/4200000296.m3u8
轮播,http://120.76.248.139/live/bfgd/4200000297.m3u8
轮播,http://120.76.248.139/live/bfgd/4200000298.m3u8





📺重庆有线代理,#genre#
CCTV1,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cctv1hd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV2,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cctv2hd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV3,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cctv3hd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV4,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cctv4hd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV5,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cctv5hd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV6,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cctv6hd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV7,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cctv7hd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV8,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cctv8hd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV9,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cctv9hd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV10,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cctv10hd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV11,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cctv11hd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV12,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cctv12hd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV13,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cctv13hd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV14,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cctv14hd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV15,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cctv15hd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV16,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cctv16hd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV17,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cctv17hd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV5+,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cctv5p&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV第一剧场,http://vapi.91kds.cc/live1/cqyx.m3u8?id=dyjc&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV兵器科技,http://vapi.91kds.cc/live1/cqyx.m3u8?id=gfjs&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV风云音乐,http://vapi.91kds.cc/live1/cqyx.m3u8?id=fyyy&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV风云足球,http://vapi.91kds.cc/live1/cqyx.m3u8?id=fyzq&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV风云剧场,http://vapi.91kds.cc/live1/cqyx.m3u8?id=fyjc&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV怀旧剧场,http://vapi.91kds.cc/live1/cqyx.m3u8?id=hjjc&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV央视台球,http://vapi.91kds.cc/live1/cqyx.m3u8?id=ystq&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV央视文化精品,http://vapi.91kds.cc/live1/cqyx.m3u8?id=ysjp&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV高尔夫网球,http://vapi.91kds.cc/live1/cqyx.m3u8?id=gefwq&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CCTV女性时尚,http://vapi.91kds.cc/live1/cqyx.m3u8?id=nxss&apiKey=73c963d13814ce7d0e4743c5e7d033cc
中央新影-发现之旅,http://vapi.91kds.cc/live1/cqyx.m3u8?id=fxzl&apiKey=73c963d13814ce7d0e4743c5e7d033cc
中央新影-中学生,http://vapi.91kds.cc/live1/cqyx.m3u8?id=zxs&apiKey=73c963d13814ce7d0e4743c5e7d033cc
中央新影-老故事,http://vapi.91kds.cc/live1/cqyx.m3u8?id=lgs&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CHC影迷电影,http://vapi.91kds.cc/live1/cqyx.m3u8?id=chchd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CHC动作电影,http://vapi.91kds.cc/live1/cqyx.m3u8?id=chcdz&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CHC家庭影院,http://vapi.91kds.cc/live1/cqyx.m3u8?id=chcjt&apiKey=73c963d13814ce7d0e4743c5e7d033cc
北京卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=bjwshd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
天津卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=tjwshd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
江苏卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=jswshd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
东方卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=dfwshd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
浙江卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=zjwshd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
河南卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=hawshd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
湖南卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=hnwshd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
广东卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=gdwshd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
深圳卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=szwshd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
吉林卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=jlwshd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
辽宁卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=lnwshd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
四川卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=scwshd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
贵州卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=gzwshd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
广西卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=gxwshd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
东南卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=dnwshd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
江西卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=jxwshd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
黑龙江卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=hljwshd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
宁夏卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=nxws&apiKey=73c963d13814ce7d0e4743c5e7d033cc
都市剧场,http://vapi.91kds.cc/live1/cqyx.m3u8?id=dsjchd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
魅力足球,http://vapi.91kds.cc/live1/cqyx.m3u8?id=mlyyhd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
动漫秀场,http://vapi.91kds.cc/live1/cqyx.m3u8?id=dmxchd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
游戏风云,http://vapi.91kds.cc/live1/cqyx.m3u8?id=yxfyhd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
法治天地,http://vapi.91kds.cc/live1/cqyx.m3u8?id=fztd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
金色学堂,http://vapi.91kds.cc/live1/cqyx.m3u8?id=jspd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
求索纪录,http://vapi.91kds.cc/live1/cqyx.m3u8?id=qsjl&apiKey=73c963d13814ce7d0e4743c5e7d033cc
车迷频道,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cmpd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
收藏天下,http://vapi.91kds.cc/live1/cqyx.m3u8?id=sctx&apiKey=73c963d13814ce7d0e4743c5e7d033cc
财富天下,http://vapi.91kds.cc/live1/cqyx.m3u8?id=jscftx&apiKey=73c963d13814ce7d0e4743c5e7d033cc
天元围棋,http://vapi.91kds.cc/live1/cqyx.m3u8?id=gztywq&apiKey=73c963d13814ce7d0e4743c5e7d033cc
先锋乒羽,http://vapi.91kds.cc/live1/cqyx.m3u8?id=hnxfpy&apiKey=73c963d13814ce7d0e4743c5e7d033cc
环球旅游,http://vapi.91kds.cc/live1/cqyx.m3u8?id=hqly&apiKey=73c963d13814ce7d0e4743c5e7d033cc
重庆新闻,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqxw&apiKey=73c963d13814ce7d0e4743c5e7d033cc
重庆社会与法,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqds&apiKey=73c963d13814ce7d0e4743c5e7d033cc
重庆科教,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqkj&apiKey=73c963d13814ce7d0e4743c5e7d033cc
重庆影视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqys&apiKey=73c963d13814ce7d0e4743c5e7d033cc
重庆文体娱乐,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqyl&apiKey=73c963d13814ce7d0e4743c5e7d033cc
重庆汽摩,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqqm&apiKey=73c963d13814ce7d0e4743c5e7d033cc
重庆少儿,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqse&apiKey=73c963d13814ce7d0e4743c5e7d033cc
重庆时尚生活,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqss&apiKey=73c963d13814ce7d0e4743c5e7d033cc
重庆新农村,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqgg&apiKey=73c963d13814ce7d0e4743c5e7d033cc
重庆重广融媒,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqjc&apiKey=73c963d13814ce7d0e4743c5e7d033cc
重庆导视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqda&apiKey=73c963d13814ce7d0e4743c5e7d033cc
长寿综合频道,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqcstv1&apiKey=73c963d13814ce7d0e4743c5e7d033cc
酉阳新闻综合,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqyotv1&apiKey=73c963d13814ce7d0e4743c5e7d033cc
合川综合频道,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqhctv1&apiKey=73c963d13814ce7d0e4743c5e7d033cc
涪陵电视台,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqfltv1&apiKey=73c963d13814ce7d0e4743c5e7d033cc
云阳综合频道,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqyytv1&apiKey=73c963d13814ce7d0e4743c5e7d033cc
铜梁综合,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqtltv1&apiKey=73c963d13814ce7d0e4743c5e7d033cc
荣昌综合频道,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqrctv1&apiKey=73c963d13814ce7d0e4743c5e7d033cc
巫溪综合频道,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqwxtv1&apiKey=73c963d13814ce7d0e4743c5e7d033cc
秀山综合频道,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqxstv1&apiKey=73c963d13814ce7d0e4743c5e7d033cc
黔江综合频道,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqqjtv1&apiKey=73c963d13814ce7d0e4743c5e7d033cc
重庆移动公交,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqyd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
中国教育1,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cetv1&apiKey=73c963d13814ce7d0e4743c5e7d033cc
中国教育4,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cetv4&apiKey=73c963d13814ce7d0e4743c5e7d033cc
书画频道,http://vapi.91kds.cc/live1/cqyx.m3u8?id=shpd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
国学频道,http://vapi.91kds.cc/live1/cqyx.m3u8?id=gxpd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
新动漫,http://vapi.91kds.cc/live1/cqyx.m3u8?id=xdm&apiKey=73c963d13814ce7d0e4743c5e7d033cc
优优宝贝,http://vapi.91kds.cc/live1/cqyx.m3u8?id=yybb&apiKey=73c963d13814ce7d0e4743c5e7d033cc
中华特产,http://vapi.91kds.cc/live1/cqyx.m3u8?id=zhtc&apiKey=73c963d13814ce7d0e4743c5e7d033cc
环球奇观,http://vapi.91kds.cc/live1/cqyx.m3u8?id=hqqg&apiKey=73c963d13814ce7d0e4743c5e7d033cc
生态环境频道,http://vapi.91kds.cc/live1/cqyx.m3u8?id=xyl&apiKey=73c963d13814ce7d0e4743c5e7d033cc
四海钓鱼,http://vapi.91kds.cc/live1/cqyx.m3u8?id=shdy&apiKey=73c963d13814ce7d0e4743c5e7d033cc
中国天气,http://vapi.91kds.cc/live1/cqyx.m3u8?id=zgqx&apiKey=73c963d13814ce7d0e4743c5e7d033cc
CGTN,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cctvnews&apiKey=73c963d13814ce7d0e4743c5e7d033cc
快乐垂钓,http://vapi.91kds.cc/live1/cqyx.m3u8?id=hnklcd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
早期教育,http://vapi.91kds.cc/live1/cqyx.m3u8?id=zqjy&apiKey=73c963d13814ce7d0e4743c5e7d033cc
INBM证券服务,http://vapi.91kds.cc/live1/cqyx.m3u8?id=zqfw&apiKey=73c963d13814ce7d0e4743c5e7d033cc
北京纪实科教,http://vapi.91kds.cc/live1/cqyx.m3u8?id=btv3&apiKey=73c963d13814ce7d0e4743c5e7d033cc
生活时尚,http://vapi.91kds.cc/live1/cqyx.m3u8?id=shss&apiKey=73c963d13814ce7d0e4743c5e7d033cc
云南卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=ynwshd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
内蒙古卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=nmgws&apiKey=73c963d13814ce7d0e4743c5e7d033cc
安徽卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=ahwshd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
新疆卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=xjws&apiKey=73c963d13814ce7d0e4743c5e7d033cc
河北卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=hewshd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
海南卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=lywshd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
湖北卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=hbwshd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
西藏卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=xzws&apiKey=73c963d13814ce7d0e4743c5e7d033cc
重庆卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqwshd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
青海卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=qhws&apiKey=73c963d13814ce7d0e4743c5e7d033cc
三沙卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=ssws&apiKey=73c963d13814ce7d0e4743c5e7d033cc
山东教育卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=sdjy&apiKey=73c963d13814ce7d0e4743c5e7d033cc
兵团卫视,http://vapi.91kds.cc/live1/cqyx.m3u8?id=btws&apiKey=73c963d13814ce7d0e4743c5e7d033cc
北京卡酷少儿,http://vapi.91kds.cc/live1/cqyx.m3u8?id=btvkk&apiKey=73c963d13814ce7d0e4743c5e7d033cc
金鹰卡通,http://vapi.91kds.cc/live1/cqyx.m3u8?id=hnjykt&apiKey=73c963d13814ce7d0e4743c5e7d033cc
家有购物,http://vapi.91kds.cc/live1/cqyx.m3u8?id=gzjygw&apiKey=73c963d13814ce7d0e4743c5e7d033cc
央广购物,http://vapi.91kds.cc/live1/cqyx.m3u8?id=yggw&apiKey=73c963d13814ce7d0e4743c5e7d033cc
重温经典,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cwjd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
百姓健康,http://vapi.91kds.cc/live1/cqyx.m3u8?id=bxjk&apiKey=73c963d13814ce7d0e4743c5e7d033cc
环球购物,http://vapi.91kds.cc/live1/cqyx.m3u8?id=hqgw&apiKey=73c963d13814ce7d0e4743c5e7d033cc
东方财经,http://vapi.91kds.cc/live1/cqyx.m3u8?id=dfcj&apiKey=73c963d13814ce7d0e4743c5e7d033cc
欢笑剧场,http://vapi.91kds.cc/live1/cqyx.m3u8?id=hxjchd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
璧山综合频道,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqbstv1&apiKey=73c963d13814ce7d0e4743c5e7d033cc
丰都综合频道,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqfdtv1&apiKey=73c963d13814ce7d0e4743c5e7d033cc
开州综合频道,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqkztv1&apiKey=73c963d13814ce7d0e4743c5e7d033cc
潼南综合频道,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqtntv1&apiKey=73c963d13814ce7d0e4743c5e7d033cc
武隆综合频道,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqwltv1&apiKey=73c963d13814ce7d0e4743c5e7d033cc
万州综合频道,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqwztv1&apiKey=73c963d13814ce7d0e4743c5e7d033cc
永川综合频道,http://vapi.91kds.cc/live1/cqyx.m3u8?id=cqyctv1&apiKey=73c963d13814ce7d0e4743c5e7d033cc

📺甘肃移动IPv6,#genre#
CCTV1,http://[2409:8087:74d4:21::36]/270000001128/9900000501/1.m3u8
CCTV1,http://[2409:8087:74d4:21::36]/270000001128/9900000001/1.m3u8
CCTV2,http://[2409:8087:74d4:21::36]/270000001128/9900000502/1.m3u8
CCTV3,http://[2409:8087:74d4:21::36]/270000001128/9900000003/1.m3u8
CCTV4,http://[2409:8087:74d4:21::36]/270000001128/9900000503/1.m3u8
CCTV5,http://[2409:8087:74d4:21::36]/270000001128/9900000005/1.m3u8
CCTV5+,http://[2409:8087:74d4:21::36]/270000001128/9900000507/1.m3u8
CCTV6,http://[2409:8087:74d4:21::36]/270000001128/9900000006/1.m3u8
CCTV7,http://[2409:8087:74d4:21::36]/270000001128/9900000504/1.m3u8
CCTV8,http://[2409:8087:74d4:21::36]/270000001128/9900000008/1.m3u8
CCTV9,http://[2409:8087:74d4:21::36]/270000001128/9900000505/1.m3u8
CCTV10,http://[2409:8087:74d4:21::36]/270000001128/9900000506/1.m3u8
CCTV11,http://[2409:8087:74d4:21::36]/270000001128/9900000508/1.m3u8
CCTV12,http://[2409:8087:74d4:21::36]/270000001128/9900000509/1.m3u8
CCTV13,http://[2409:8087:74d4:21::36]/270000001128/9900000510/1.m3u8
CCTV14,http://[2409:8087:74d4:21::36]/270000001128/9900000511/1.m3u8
CCTV15,http://[2409:8087:74d4:21::36]/270000001128/9900000512/1.m3u8
CCTV16,http://[2409:8087:74d4:21::36]/270000001128/9900000016/1.m3u8
CCTV17,http://[2409:8087:74d4:21::36]/270000001128/9900000513/1.m3u8
CCTV高尔夫网球,http://[2409:8087:74d4:21::36]/270000001128/9900000094/1.m3u8
CETV1,http://[2409:8087:74d4:21::36]/270000001128/9900000046/1.m3u8
CETV2,http://[2409:8087:74d4:21::36]/270000001128/9900000071/1.m3u8
CETV4,http://[2409:8087:74d4:21::36]/270000001128/9900000072/1.m3u8
CGTN,http://[2409:8087:74d4:21::36]/270000001128/9900000063/1.m3u8
CGTN纪录,http://[2409:8087:74d4:21::36]/270000001128/9900000062/1.m3u8
CGTN俄语,http://[2409:8087:74d4:21::36]/270000001128/9900000085/1.m3u8
CGTN阿语,http://[2409:8087:74d4:21::36]/270000001128/9900000086/1.m3u8
CGTN法语,http://[2409:8087:74d4:21::36]/270000001128/9900000087/1.m3u8
CGTN西语,http://[2409:8087:74d4:21::36]/270000001128/9900000088/1.m3u8
购物频道,http://[2409:8087:74d4:21::36]/270000001128/9900000078/1.m3u8
东方卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000518/1.m3u8
北京卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000516/1.m3u8
浙江卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000531/1.m3u8
湖南卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000523/1.m3u8
江苏卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000524/1.m3u8
深圳卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000529/1.m3u8
东南卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000519/1.m3u8
湖北卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000522/1.m3u8
山东卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000527/1.m3u8
广东卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000520/1.m3u8
四川卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000025/1.m3u8
河北卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000057/1.m3u8
重庆卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000517/1.m3u8
天津卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000530/1.m3u8
河南卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000027/1.m3u8
吉林卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000030/1.m3u8
山西卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000053/1.m3u8
安徽卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000514/1.m3u8
辽宁卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000526/1.m3u8
陕西卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000026/1.m3u8
广西卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000034/1.m3u8
海南卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000037/1.m3u8
宁夏卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000047/1.m3u8
江西卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000525/1.m3u8
贵州卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000036/1.m3u8
甘肃卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000023/1.m3u8
云南卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000035/1.m3u8
青海卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000042/1.m3u8
新疆卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000045/1.m3u8
西藏卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000043/1.m3u8
兵团卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000059/1.m3u8
内蒙古卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000044/1.m3u8
黑龙江卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000521/1.m3u8
厦门卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000058/1.m3u8
农林卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000060/1.m3u8
安多卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000064/1.m3u8
康巴卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000066/1.m3u8
山东教育卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000067/1.m3u8
延边卫视,http://[2409:8087:74d4:21::36]/270000001128/9900000073/1.m3u8
西藏卫视藏语,http://[2409:8087:74d4:21::36]/270000001128/9900000093/1.m3u8
纪实人文,http://[2409:8087:74d4:21::36]/270000001128/9900000528/1.m3u8
金鹰纪实,http://[2409:8087:74d4:21::36]/270000001128/9900000074/1.m3u8
纪实科教,http://[2409:8087:74d4:21::36]/270000001128/9900000515/1.m3u8
卡酷少儿,http://[2409:8087:74d4:21::36]/270000001128/9900000040/1.m3u8
金鹰卡通,http://[2409:8087:74d4:21::36]/270000001128/9900000039/1.m3u8
嘉佳卡通,http://[2409:8087:74d4:21::36]/270000001128/9900000061/1.m3u8
哈哈炫动,http://[2409:8087:74d4:21::36]/270000001128/9900000069/1.m3u8
优漫卡通,http://[2409:8087:74d4:21::36]/270000001128/9900000070/1.m3u8
黑莓电影,http://[2409:8087:74d4:21::36]/270000001128/9900000095/1.m3u8
黑莓动画,http://[2409:8087:74d4:21::36]/270000001128/9900000096/1.m3u8
电竞,http://[2409:8087:74d4:21::36]/270000001128/9900000097/1.m3u8
超级综艺,http://[2409:8087:74d4:21::36]/270000001128/9900000019/1.m3u8
超级体育,http://[2409:8087:74d4:21::36]/270000001128/9900000020/1.m3u8
超级电影,http://[2409:8087:74d4:21::36]/270000001128/9900000021/1.m3u8
超级电视剧,http://[2409:8087:74d4:21::36]/270000001128/9900000022/1.m3u8
欢笑剧场,http://[2409:8087:74d4:21::36]/270000001128/9900000091/1.m3u8
东北热剧,http://[2409:8087:74d4:21::36]/270000001128/9900000092/1.m3u8
精品大剧,http://[2409:8087:74d4:21::36]/270000001128/9900000100/1.m3u8
精品体育,http://[2409:8087:74d4:21::36]/270000001128/9900000102/1.m3u8
怡伴健康,http://[2409:8087:74d4:21::36]/270000001128/9900000103/1.m3u8
家庭剧场,http://[2409:8087:74d4:21::36]/270000001128/9900000108/1.m3u8
精品纪录,http://[2409:8087:74d4:21::36]/270000001128/9900000109/1.m3u8
军事评论,http://[2409:8087:74d4:21::36]/270000001128/9900000110/1.m3u8
农业致富,http://[2409:8087:74d4:21::36]/270000001128/9900000111/1.m3u8
